bert_precision,bert_recall,bert_f1
0.8771508932113647,0.8808481097221375,0.8789956569671631
0.840972363948822,0.8648698925971985,0.852753758430481
0.8572690486907959,0.8645387887954712,0.8608885407447815
0.8427014946937561,0.8683687448501587,0.8553425669670105
0.8383689522743225,0.8349471092224121,0.836654543876648
0.869782567024231,0.8225735425949097,0.8455196022987366
0.8564249873161316,0.8575488924980164,0.8569865822792053
0.870566725730896,0.8695621490478516,0.8700641393661499
0.8500624895095825,0.8705387711524963,0.8601787686347961
0.8474411368370056,0.8498893976211548,0.8486635088920593
0.8329809904098511,0.8190966248512268,0.8259804248809814
0.8493924736976624,0.8401275277137756,0.8447346091270447
0.8363445997238159,0.7572871446609497,0.7948548793792725
0.8695152997970581,0.8782187700271606,0.8738453984260559
0.8592033386230469,0.8858776688575745,0.8723366856575012
0.8379529714584351,0.8523101806640625,0.8450706005096436
0.8936458826065063,0.8959877490997314,0.8948153257369995
0.852146565914154,0.857509970664978,0.8548198342323303
0.8149276375770569,0.8597658276557922,0.8367465138435364
0.8328526616096497,0.8490149974822998,0.8408561944961548
0.8457754850387573,0.871812641620636,0.858596682548523
0.8447773456573486,0.8842450380325317,0.8640607595443726
0.8579016327857971,0.8685619235038757,0.8631988167762756
0.8593268394470215,0.8420735597610474,0.8506127595901489
0.848046600818634,0.8451311588287354,0.8465864062309265
0.8501143455505371,0.8597673773765564,0.854913592338562
0.8402625322341919,0.8658795952796936,0.852878749370575
0.8373135328292847,0.8739876747131348,0.8552576303482056
0.8484265208244324,0.8752062916755676,0.8616083860397339
0.8359274864196777,0.8534538745880127,0.8445997834205627
0.8507702350616455,0.8654877543449402,0.8580658435821533
0.8447745442390442,0.847381055355072,0.8460757732391357
0.849022388458252,0.8647591471672058,0.8568184971809387
0.8498008251190186,0.8756123781204224,0.8625134825706482
0.8522641062736511,0.8264049887657166,0.8391353487968445
0.8563226461410522,0.8527489900588989,0.8545320630073547
0.8359373211860657,0.8748950362205505,0.8549726009368896
0.8400536775588989,0.8564952611923218,0.8481947779655457
0.8584275245666504,0.836100697517395,0.847117006778717
0.8563619256019592,0.8757520318031311,0.865948498249054
0.8285631537437439,0.8468811511993408,0.8376219272613525
